grid_size,grid_res,years,mu,p_spread,rho,n_repeats,x_lines,y_lines,initial_flammable_fraction,initial_num_flammable_clusters,initial_contagion,burned_fraction,num_fires,median_fire_size_ha,max_fire_size_ha,sd_fire_size_ha
101,500,1,0.0004,0.6,0.2,3,[50],[50],0.1973,1239,28.42557698245186,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.6,0.2,3,[50],[50],0.193,1233,29.159046929928735,0.0002,1,50.0,50.0,0.0
101,500,1,0.0004,0.7,0.2,3,[50],[50],0.189,1213,30.10278428250167,0.0002,1,50.0,50.0,0.0
101,500,1,0.0004,0.7,0.2,3,[50],[50],0.197,1227,28.340883686183826,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.7,0.2,3,[50],[50],0.1971,1224,28.34068379576894,0.0002,1,50.0,50.0,0.0
101,500,1,0.0004,0.8,0.2,3,[50],[50],0.1973,1243,28.290021338944015,0.0004,1,100.0,100.0,0.0
101,500,1,0.0004,0.8,0.2,3,[50],[50],0.1976,1210,28.255189827888373,0.0003,1,75.0,75.0,0.0
101,500,1,0.0004,0.8,0.2,3,[50],[50],0.1903,1197,29.803392744675694,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.9,0.2,3,[50],[50],0.1987,1249,28.07048854817491,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.9,0.2,3,[50],[50],0.1959,1222,28.63730579985796,0.0006,1,150.0,150.0,0.0
101,500,1,0.0004,0.9,0.2,3,[50],[50],0.1971,1233,28.385775817356006,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,1,0.2,3,[50],[50],0.2017,1272,27.522056831176222,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,1,0.2,3,[50],[50],0.2007,1240,27.70916792765863,0.0002,1,50.0,50.0,0.0
101,500,1,0.0004,1,0.2,3,[50],[50],0.1911,1179,29.58751616163815,0.0007,1,175.0,175.0,0.0
101,500,1,0.002,0.3,0.2,3,[50],[50],0.1928,1238,29.30722148576369,0.0006,1,25.0,50.0,10.0
101,500,1,0.002,0.3,0.2,3,[50],[50],0.1947,1221,28.9055170899014,0.0007,1,25.0,75.0,20.0
101,500,1,0.002,0.3,0.2,3,[50],[50],0.1945,1237,28.93514413077557,0.0009,1,25.0,75.0,24.49489742783178
101,500,1,0.002,0.4,0.2,3,[50],[50],0.1919,1246,29.477741385130685,0.0008,1,25.0,75.0,20.0
101,500,1,0.002,0.4,0.2,3,[50],[50],0.1957,1199,28.62564507475829,0.0008,1,25.0,75.0,20.0
101,500,1,0.002,0.4,0.2,3,[50],[50],0.2005,1239,27.723261423923994,0.0009,1,25.0,75.0,24.49489742783178
101,500,1,0.002,0.5,0.2,3,[50],[50],0.1946,1213,28.896406130289243,0.0009,1,25.0,100.0,29.154759474226502
101,500,1,0.002,0.5,0.2,3,[50],[50],0.2009,1244,27.639227455738336,0.0007,1,25.0,50.0,12.24744871391589
101,500,1,0.002,0.5,0.2,3,[50],[50],0.198,1264,28.24631948518309,0.0005,1,25.0,25.0,0.0
101,500,1,0.002,0.6,0.2,3,[50],[50],0.1996,1270,27.87333986289251,0.0008,1,50.0,50.0,12.24744871391589
101,500,1,0.002,0.6,0.2,3,[50],[50],0.2005,1222,27.706590808893615,0.0005,1,25.0,25.0,0.0
101,500,1,0.002,0.6,0.2,3,[50],[50],0.1961,1252,28.61223308028624,0.0007,1,25.0,50.0,12.24744871391589
101,500,1,0.002,0.7,0.2,3,[50],[50],0.1968,1235,28.400701348153945,0.0005,1,25.0,25.0,0.0
101,500,1,0.002,0.7,0.2,3,[50],[50],0.1976,1230,28.275098550937315,0.0008,1,50.0,50.0,12.24744871391589
