grid_size,grid_res,years,mu,p_spread,rho,n_repeats,x_lines,y_lines,initial_flammable_fraction,initial_num_flammable_clusters,initial_contagion,burned_fraction,num_fires,median_fire_size_ha,max_fire_size_ha,sd_fire_size_ha
101,500,1,0.04,0.4,0.3,3,"[33,66]","[33,66]",0.2929,1271,12.78800235793074,0.0172,2,25.0,150.0,27.24311839712921
101,500,1,0.04,0.5,0.3,3,"[33,66]","[33,66]",0.281,1278,14.285719081929116,0.0206,1,50.0,275.0,42.352685865243544
101,500,1,0.04,0.5,0.3,3,"[33,66]","[33,66]",0.2902,1322,13.102326602087288,0.019,1,25.0,150.0,32.356753451624144
101,500,1,0.04,0.5,0.3,3,"[33,66]","[33,66]",0.2778,1275,14.774670795598299,0.017,1,25.0,175.0,29.713282038460644
101,500,1,0.04,0.6,0.3,3,"[33,66]","[33,66]",0.2881,1299,13.326113329764077,0.0228,2,50.0,200.0,45.42232380669223
101,500,1,0.04,0.6,0.3,3,"[33,66]","[33,66]",0.2861,1294,13.612138670066699,0.0219,2,50.0,225.0,42.109232954305874
101,500,1,0.04,0.6,0.3,3,"[33,66]","[33,66]",0.2848,1339,13.831878540714593,0.0203,1,25.0,225.0,37.62562291843153
101,500,1,0.04,0.7,0.3,3,"[33,66]","[33,66]",0.2827,1284,14.141215764650505,0.0266,1,50.0,325.0,55.57162302088163
101,500,1,0.04,0.7,0.3,3,"[33,66]","[33,66]",0.283,1352,14.07683376965343,0.0261,2,50.0,875.0,94.08905356097488
101,500,1,0.04,0.7,0.3,3,"[33,66]","[33,66]",0.2871,1253,13.550756465610526,0.0287,2,50.0,375.0,65.41622678091747
101,500,1,0.04,0.8,0.3,3,"[33,66]","[33,66]",0.2869,1299,13.560069705044164,0.0314,1,75.0,350.0,60.02850790133974
101,500,1,0.04,0.8,0.3,3,"[33,66]","[33,66]",0.2874,1323,13.453643137324022,0.0334,2,50.0,425.0,66.3745220838021
101,500,1,0.04,0.8,0.3,3,"[33,66]","[33,66]",0.2943,1320,12.62636109562061,0.0323,2,50.0,450.0,72.47430753394787
101,500,1,0.04,0.9,0.3,3,"[33,66]","[33,66]",0.2925,1286,12.816781033172408,0.0338,2,75.0,350.0,62.82212260670595
101,500,1,0.04,0.9,0.3,3,"[33,66]","[33,66]",0.281,1303,14.334049001421379,0.0383,1,75.0,375.0,81.19340118048613
101,500,1,0.04,0.9,0.3,3,"[33,66]","[33,66]",0.297,1355,12.246802822121827,0.0393,4,75.0,625.0,97.53454666504828
101,500,1,0.04,1,0.3,3,"[33,66]","[33,66]",0.2909,1330,13.032294224722307,0.0417,5,75.0,500.0,85.54062024803363
101,500,1,0.04,1,0.3,3,"[33,66]","[33,66]",0.2883,1287,13.386936874761757,0.0394,3,75.0,425.0,90.46608137885788
101,500,1,0.04,1,0.3,3,"[33,66]","[33,66]",0.2786,1235,14.640366018169694,0.0405,3,75.0,375.0,81.6029251281202
101,500,1,0.0004,0.3,0.4,3,"[33,66]","[33,66]",0.3856,1112,3.8116922796402775,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.3,0.4,3,"[33,66]","[33,66]",0.3871,1060,3.7348776738786893,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.3,0.4,3,"[33,66]","[33,66]",0.3852,1110,3.8768410292876587,0.0004,1,100.0,100.0,0.0
101,500,1,0.0004,0.4,0.4,3,"[33,66]","[33,66]",0.3779,1132,4.367489329920938,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.4,0.4,3,"[33,66]","[33,66]",0.3837,1138,3.971632766225308,0.0002,1,50.0,50.0,0.0
101,500,1,0.0004,0.4,0.4,3,"[33,66]","[33,66]",0.3807,1151,4.159106580094852,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.5,0.4,3,"[33,66]","[33,66]",0.3934,1107,3.3129803214231424,0.0005,1,125.0,125.0,0.0
101,500,1,0.0004,0.5,0.4,3,"[33,66]","[33,66]",0.3856,1106,3.808743700680295,0.0003,1,75.0,75.0,0.0
101,500,1,0.0004,0.5,0.4,3,"[33,66]","[33,66]",0.3755,1145,4.528775013650977,0.0003,1,75.0,75.0,0.0
101,500,1,0.0004,0.6,0.4,3,"[33,66]","[33,66]",0.3833,1153,3.9941723811519725,0.0004,1,100.0,100.0,0.0
101,500,1,0.0004,0.6,0.4,3,"[33,66]","[33,66]",0.3732,1138,4.6861886611986865,0.0004,1,100.0,100.0,0.0
101,500,1,0.0004,0.6,0.4,3,"[33,66]","[33,66]",0.3784,1202,4.308891659179581,0.0005,1,125.0,125.0,0.0
101,500,1,0.0004,0.7,0.4,3,"[33,66]","[33,66]",0.3856,1148,3.8040248764839912,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.7,0.4,3,"[33,66]","[33,66]",0.3845,1143,3.9553455670787385,0.0002,1,50.0,50.0,0.0
101,500,1,0.0004,0.7,0.4,3,"[33,66]","[33,66]",0.3874,1114,3.684760645369678,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.8,0.4,3,"[33,66]","[33,66]",0.3852,1151,3.8365362847313844,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.8,0.4,3,"[33,66]","[33,66]",0.3879,1152,3.6431545618355488,0.0012,1,300.0,300.0,0.0
101,500,1,0.0004,0.8,0.4,3,"[33,66]","[33,66]",0.3758,1112,4.512319673303688,0.0002,1,50.0,50.0,0.0
101,500,1,0.0004,0.9,0.4,3,"[33,66]","[33,66]",0.3823,1165,4.016812506959311,0.0008,1,200.0,200.0,0.0
101,500,1,0.0004,0.9,0.4,3,"[33,66]","[33,66]",0.3794,1161,4.233517595300851,0.0004,1,100.0,100.0,0.0
101,500,1,0.0004,0.9,0.4,3,"[33,66]","[33,66]",0.3817,1120,4.083297390948415,0.0004,1,100.0,100.0,0.0
101,500,1,0.0004,1,0.4,3,"[33,66]","[33,66]",0.3876,1104,3.7176531267008484,0.0019,2,475.0,475.0,0.0
101,500,1,0.0004,1,0.4,3,"[33,66]","[33,66]",0.3859,1132,3.800337905091955,0.0005,1,125.0,125.0,0.0
101,500,1,0.0004,1,0.4,3,"[33,66]","[33,66]",0.3814,1098,4.113535945237845,0.0002,1,50.0,50.0,0.0
101,500,1,0.002,0.3,0.4,3,"[33,66]","[33,66]",0.3796,1189,4.229262435887781,0.0007,1,25.0,75.0,20.0
101,500,1,0.002,0.3,0.4,3,"[33,66]","[33,66]",0.3848,1088,3.879142912123845,0.0006,1,25.0,50.0,10.0
101,500,1,0.002,0.3,0.4,3,"[33,66]","[33,66]",0.3788,1099,4.28771082920143,0.0014,1,50.0,125.0,36.742346141747674
101,500,1,0.002,0.4,0.4,3,"[33,66]","[33,66]",0.3902,1101,3.537049549422333,0.0008,1,50.0,50.0,12.24744871391589
101,500,1,0.002,0.4,0.4,3,"[33,66]","[33,66]",0.3822,1137,4.044049527576854,0.0018,1,75.0,225.0,73.48469228349535
101,500,1,0.002,0.4,0.4,3,"[33,66]","[33,66]",0.387,1065,3.7300188337390905,0.0018,1,100.0,175.0,58.309518948453004
101,500,1,0.002,0.5,0.4,3,"[33,66]","[33,66]",0.3907,1111,3.4837805912251496,0.001,1,50.0,100.0,27.386127875258307
101,500,1,0.002,0.5,0.4,3,"[33,66]","[33,66]",0.3883,1103,3.6304597227479696,0.0012,1,50.0,125.0,37.416573867739416
101,500,1,0.002,0.5,0.4,3,"[33,66]","[33,66]",0.3798,1188,4.222169563565292,0.0013,1,50.0,125.0,33.91164991562634
101,500,1,0.002,0.6,0.4,3,"[33,66]","[33,66]",0.3851,1090,3.868114886825902,0.0018,1,100.0,150.0,46.36809247747852
101,500,1,0.002,0.6,0.4,3,"[33,66]","[33,66]",0.3782,1142,4.35316191078865,0.0023,1,125.0,150.0,25.495097567963924
101,500,1,0.002,0.6,0.4,3,"[33,66]","[33,66]",0.3731,1144,4.703527911801563,0.001,1,50.0,75.0,22.360679774997898
101,500,1,0.002,0.7,0.4,3,"[33,66]","[33,66]",0.3856,1113,3.8343936230081255,0.0023,1,50.0,325.0,106.7707825203131
101,500,1,0.002,0.7,0.4,3,"[33,66]","[33,66]",0.3819,1161,4.080633513359766,0.0028,1,175.0,200.0,53.38539126015655
101,500,1,0.002,0.7,0.4,3,"[33,66]","[33,66]",0.3867,1149,3.724926771184167,0.0017,1,25.0,225.0,80.0
101,500,1,0.002,0.8,0.4,3,"[33,66]","[33,66]",0.3808,1125,4.1551918193710735,0.0045,1,250.0,450.0,137.2953021774598
101,500,1,0.002,0.8,0.4,3,"[33,66]","[33,66]",0.3786,1122,4.290854023778068,0.0048,2,150.0,700.0,231.5167380558045
101,500,1,0.002,0.8,0.4,3,"[33,66]","[33,66]",0.3836,1155,3.9445823807983005,0.0015,1,100.0,125.0,41.83300132670378
101,500,1,0.002,0.9,0.4,3,"[33,66]","[33,66]",0.3829,1124,4.043228592100345,0.0039,1,250.0,275.0,94.86832980505137
101,500,1,0.002,0.9,0.4,3,"[33,66]","[33,66]",0.3895,1128,3.5625117444079146,0.0072,2,175.0,900.0,308.4639363037436
101,500,1,0.002,0.9,0.4,3,"[33,66]","[33,66]",0.3859,1088,3.809540955942481,0.0054,1,100.0,1000.0,364.6916505762094
101,500,1,0.002,1,0.4,3,"[33,66]","[33,66]",0.3794,1119,4.271532904617081,0.0038,3,100.0,625.0,217.60055146988944
101,500,1,0.002,1,0.4,3,"[33,66]","[33,66]",0.3806,1140,4.166145894527029,0.0043,2,50.0,675.0,254.1653005427767
101,500,1,0.002,1,0.4,3,"[33,66]","[33,66]",0.3845,1123,3.94697108417168,0.0048,3,125.0,725.0,244.64259645450136
101,500,1,0.04,0.3,0.4,3,"[33,66]","[33,66]",0.3852,1104,3.8631413110213675,0.017,1,25.0,150.0,26.67743653634883
101,500,1,0.04,0.3,0.4,3,"[33,66]","[33,66]",0.3935,1071,3.3310361326620685,0.0178,1,25.0,225.0,33.74698409337478
101,500,1,0.04,0.3,0.4,3,"[33,66]","[33,66]",0.3844,1115,3.8711017826123295,0.0169,1,25.0,250.0,34.71258176769718
101,500,1,0.04,0.4,0.4,3,"[33,66]","[33,66]",0.3776,1139,4.40376018056996,0.02,1,50.0,175.0,33.15116890850155
101,500,1,0.04,0.4,0.4,3,"[33,66]","[33,66]",0.391,1051,3.4992319666831917,0.0223,1,50.0,225.0,45.92368031084633
101,500,1,0.04,0.4,0.4,3,"[33,66]","[33,66]",0.3822,1123,4.055505009886939,0.0219,1,50.0,225.0,41.968403910226144
101,500,1,0.04,0.5,0.4,3,"[33,66]","[33,66]",0.3916,1149,3.4173431760285866,0.0248,1,50.0,275.0,51.764597099821486
101,500,1,0.04,0.5,0.4,3,"[33,66]","[33,66]",0.3819,1133,4.0466436949370355,0.0269,1,50.0,350.0,59.52957431903927
101,500,1,0.04,0.5,0.4,3,"[33,66]","[33,66]",0.3806,1179,4.190656270209814,0.0228,1,50.0,275.0,49.59521473860297
101,500,1,0.04,0.6,0.4,3,"[33,66]","[33,66]",0.3819,1145,4.078571237434314,0.0305,1,50.0,275.0,66.14624241221979
101,500,1,0.04,0.6,0.4,3,"[33,66]","[33,66]",0.3895,1172,3.5445301554297926,0.0367,3,50.0,525.0,97.1866760415233
101,500,1,0.04,0.6,0.4,3,"[33,66]","[33,66]",0.3806,1138,4.166922840874932,0.0315,3,50.0,450.0,87.44370978349059
101,500,1,0.04,0.7,0.4,3,"[33,66]","[33,66]",0.3729,1155,4.727559843833962,0.0443,4,75.0,500.0,99.2144142753461
101,500,1,0.04,0.7,0.4,3,"[33,66]","[33,66]",0.3856,1111,3.8109060522532268,0.0433,1,75.0,625.0,107.82972688456556
101,500,1,0.04,0.7,0.4,3,"[33,66]","[33,66]",0.3823,1090,4.027569755558114,0.036,5,75.0,275.0,71.5455492570453
101,500,1,0.04,0.8,0.4,3,"[33,66]","[33,66]",0.3866,1128,3.7544988259859635,0.0486,9,75.0,625.0,118.99701578758341
101,500,1,0.04,0.8,0.4,3,"[33,66]","[33,66]",0.3777,1147,4.368483498040421,0.0538,6,75.0,725.0,150.5070909960862
101,500,1,0.04,0.8,0.4,3,"[33,66]","[33,66]",0.3919,1094,3.3753892811563935,0.0636,10,100.0,1025.0,199.13142418946086
101,500,1,0.04,0.9,0.4,3,"[33,66]","[33,66]",0.3809,1153,4.152558074509438,0.0659,8,125.0,700.0,145.07236789334567
101,500,1,0.04,0.9,0.4,3,"[33,66]","[33,66]",0.3829,1134,3.9997986928555718,0.0631,12,100.0,1050.0,175.78732477826355
101,500,1,0.04,0.9,0.4,3,"[33,66]","[33,66]",0.389,1047,3.6144027034068493,0.0721,14,125.0,900.0,176.9011023142592
101,500,1,0.04,1,0.4,3,"[33,66]","[33,66]",0.3855,1145,3.8343603875879984,0.0972,21,150.0,1400.0,271.7985860102483
101,500,1,0.04,1,0.4,3,"[33,66]","[33,66]",0.3887,1116,3.624853187716548,0.1095,34,175.0,1600.0,297.2994762288291
101,500,1,0.04,1,0.4,3,"[33,66]","[33,66]",0.3819,1124,4.103880399816429,0.1024,30,187.5,1825.0,299.7228350891781
101,500,1,0.0004,0.3,0.5,3,"[33,66]","[33,66]",0.4745,793,0.2164691428902188,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.3,0.5,3,"[33,66]","[33,66]",0.4766,754,0.16187572500094838,0.0004,1,100.0,100.0,0.0
101,500,1,0.0004,0.3,0.5,3,"[33,66]","[33,66]",0.4784,736,0.1714658413959902,0.0006,1,150.0,150.0,0.0
101,500,1,0.0004,0.4,0.5,3,"[33,66]","[33,66]",0.4801,724,0.13577129189289439,0.0002,1,50.0,50.0,0.0
101,500,1,0.0004,0.4,0.5,3,"[33,66]","[33,66]",0.4816,733,0.12017102111578915,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.4,0.5,3,"[33,66]","[33,66]",0.4835,735,0.08849775440765706,0.0003,1,75.0,75.0,0.0
101,500,1,0.0004,0.5,0.5,3,"[33,66]","[33,66]",0.478,777,0.15122631589385982,0.0004,1,100.0,100.0,0.0
101,500,1,0.0004,0.5,0.5,3,"[33,66]","[33,66]",0.4792,761,0.1363168440229212,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.5,0.5,3,"[33,66]","[33,66]",0.4852,704,0.08939418562106116,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.6,0.5,3,"[33,66]","[33,66]",0.4725,778,0.24606627752269405,0.0011,1,275.0,275.0,0.0
101,500,1,0.0004,0.6,0.5,3,"[33,66]","[33,66]",0.4751,776,0.1898513503668875,0.0003,1,75.0,75.0,0.0
101,500,1,0.0004,0.6,0.5,3,"[33,66]","[33,66]",0.4873,723,0.056593001357152506,0.0005,1,125.0,125.0,0.0
101,500,1,0.0004,0.7,0.5,3,"[33,66]","[33,66]",0.4771,775,0.15055639317854697,0.0002,1,50.0,50.0,0.0
101,500,1,0.0004,0.7,0.5,3,"[33,66]","[33,66]",0.4821,703,0.13836598655901922,0.0003,1,75.0,75.0,0.0
101,500,1,0.0004,0.7,0.5,3,"[33,66]","[33,66]",0.4883,689,0.0619245531874868,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.8,0.5,3,"[33,66]","[33,66]",0.4953,683,0.0208772414681202,0.0046,2,1175.0,1175.0,0.0
101,500,1,0.0004,0.8,0.5,3,"[33,66]","[33,66]",0.4836,754,0.08516319543778739,0.0032,3,825.0,825.0,0.0
101,500,1,0.0004,0.8,0.5,3,"[33,66]","[33,66]",0.4773,745,0.16862186731014805,0.0013,1,325.0,325.0,0.0
101,500,1,0.0004,0.9,0.5,3,"[33,66]","[33,66]",0.4769,752,0.16572443201974263,0.0005,1,125.0,125.0,0.0
101,500,1,0.0004,0.9,0.5,3,"[33,66]","[33,66]",0.4742,793,0.20920786819124126,0.0005,1,125.0,125.0,0.0
101,500,1,0.0004,0.9,0.5,3,"[33,66]","[33,66]",0.485,700,0.09407929682643257,0.0007,1,175.0,175.0,0.0
101,500,1,0.0004,1,0.5,3,"[33,66]","[33,66]",0.4819,789,0.09645038599701561,0.0005,1,125.0,125.0,0.0
101,500,1,0.0004,1,0.5,3,"[33,66]","[33,66]",0.4901,718,0.03850026488861902,0.0015,1,375.0,375.0,0.0
101,500,1,0.0004,1,0.5,3,"[33,66]","[33,66]",0.4824,766,0.09773277784242973,0.0017,2,425.0,425.0,0.0
101,500,1,0.002,0.3,0.5,3,"[33,66]","[33,66]",0.4813,693,0.14968520240590255,0.0012,1,50.0,100.0,25.495097567963924
101,500,1,0.002,0.3,0.5,3,"[33,66]","[33,66]",0.4931,696,0.030855259409867664,0.0005,1,25.0,25.0,0.0
101,500,1,0.002,0.3,0.5,3,"[33,66]","[33,66]",0.4789,727,0.13394160774830022,0.0013,1,50.0,150.0,46.36809247747852
101,500,1,0.002,0.4,0.5,3,"[33,66]","[33,66]",0.4871,751,0.052099982541087275,0.0021,1,75.0,175.0,48.47679857416329
101,500,1,0.002,0.4,0.5,3,"[33,66]","[33,66]",0.482,764,0.10216105727085534,0.001,1,25.0,150.0,50.0
101,500,1,0.002,0.4,0.5,3,"[33,66]","[33,66]",0.4792,773,0.14234945050687342,0.001,1,25.0,100.0,31.622776601683793
101,500,1,0.002,0.5,0.5,3,"[33,66]","[33,66]",0.4827,755,0.10747102298067635,0.001,1,50.0,100.0,27.386127875258307
101,500,1,0.002,0.5,0.5,3,"[33,66]","[33,66]",0.4794,755,0.1387876493432083,0.0021,1,50.0,225.0,79.68688725254614
101,500,1,0.002,0.5,0.5,3,"[33,66]","[33,66]",0.4777,737,0.16022801822230814,0.0015,1,75.0,125.0,35.35533905932738
101,500,1,0.002,0.6,0.5,3,"[33,66]","[33,66]",0.4845,746,0.08316218763599892,0.0036,1,100.0,500.0,175.78395831246945
101,500,1,0.002,0.6,0.5,3,"[33,66]","[33,66]",0.4776,792,0.14376837697248623,0.0022,1,100.0,225.0,71.76350047203663
101,500,1,0.002,0.6,0.5,3,"[33,66]","[33,66]",0.4706,778,0.2597429611575497,0.0025,1,75.0,325.0,101.24228365658294
101,500,1,0.002,0.7,0.5,3,"[33,66]","[33,66]",0.4763,746,0.17817437013952775,0.0047,1,325.0,425.0,151.32745950421557
101,500,1,0.002,0.7,0.5,3,"[33,66]","[33,66]",0.4807,753,0.12353033494483245,0.0046,1,100.0,775.0,273.22152184628504
101,500,1,0.002,0.7,0.5,3,"[33,66]","[33,66]",0.4753,785,0.18141254643608828,0.003,1,100.0,375.0,129.80754985747168
101,500,1,0.002,0.8,0.5,3,"[33,66]","[33,66]",0.48,754,0.13235648180990323,0.0064,1,150.0,1150.0,422.7883631321941
101,500,1,0.002,0.8,0.5,3,"[33,66]","[33,66]",0.4843,721,0.10547119559733975,0.0054,3,100.0,975.0,356.72117963473937
101,500,1,0.002,0.8,0.5,3,"[33,66]","[33,66]",0.4813,764,0.11322993773543732,0.0082,4,500.0,625.0,190.0
101,500,1,0.002,0.9,0.5,3,"[33,66]","[33,66]",0.4822,729,0.11173356674359924,0.0053,2,125.0,775.0,287.4021572639983
101,500,1,0.002,0.9,0.5,3,"[33,66]","[33,66]",0.4797,745,0.14403400693073776,0.0086,4,100.0,1325.0,514.6843692983108
101,500,1,0.002,0.9,0.5,3,"[33,66]","[33,66]",0.4781,698,0.17042317594501144,0.0066,7,200.0,875.0,304.38462510448846
101,500,1,0.002,1,0.5,3,"[33,66]","[33,66]",0.4748,783,0.189507245008802,0.0119,5,300.0,1375.0,484.0970976983853
101,500,1,0.002,1,0.5,3,"[33,66]","[33,66]",0.4829,707,0.11587681313230958,0.0109,4,650.0,925.0,271.75356483402385
101,500,1,0.002,1,0.5,3,"[33,66]","[33,66]",0.4711,804,0.25172614610746713,0.0129,10,225.0,1775.0,702.6023057178221
101,500,1,0.04,0.3,0.5,3,"[33,66]","[33,66]",0.485,727,0.09825780344310253,0.0197,1,25.0,225.0,40.148393266512535
101,500,1,0.04,0.3,0.5,3,"[33,66]","[33,66]",0.4809,729,0.12797467861292988,0.019,1,25.0,175.0,33.30816070193768
101,500,1,0.04,0.3,0.5,3,"[33,66]","[33,66]",0.4873,716,0.06524533884406658,0.0218,1,25.0,175.0,41.60463702347267
101,500,1,0.04,0.4,0.5,3,"[33,66]","[33,66]",0.4806,729,0.13094809362217408,0.0245,1,50.0,275.0,56.78057116577862
101,500,1,0.04,0.4,0.5,3,"[33,66]","[33,66]",0.4791,734,0.13608346600859633,0.0261,2,50.0,550.0,68.5531856360941
101,500,1,0.04,0.4,0.5,3,"[33,66]","[33,66]",0.4838,760,0.08099238974640377,0.0242,1,50.0,325.0,62.80330403663118
101,500,1,0.04,0.5,0.5,3,"[33,66]","[33,66]",0.4733,826,0.21416864065126884,0.0336,2,50.0,375.0,83.98790770993796
101,500,1,0.04,0.5,0.5,3,"[33,66]","[33,66]",0.4761,789,0.17825993439467558,0.0359,4,50.0,475.0,87.66755243591624
101,500,1,0.04,0.5,0.5,3,"[33,66]","[33,66]",0.4758,768,0.18564705796457748,0.038,1,75.0,750.0,101.32529748309393
101,500,1,0.04,0.6,0.5,3,"[33,66]","[33,66]",0.4786,787,0.13589707733279166,0.0456,5,75.0,550.0,110.674602593859
101,500,1,0.04,0.6,0.5,3,"[33,66]","[33,66]",0.4766,790,0.15754620186991808,0.0488,4,100.0,700.0,130.06657149087377
101,500,1,0.04,0.6,0.5,3,"[33,66]","[33,66]",0.482,660,0.15594619492586004,0.0472,7,75.0,775.0,169.53158393126446
101,500,1,0.04,0.7,0.5,3,"[33,66]","[33,66]",0.4798,747,0.13856594135689404,0.073,16,100.0,1000.0,220.02068763300937
101,500,1,0.04,0.7,0.5,3,"[33,66]","[33,66]",0.4845,746,0.08290612807542175,0.0681,9,112.5,900.0,173.61505551074768
101,500,1,0.04,0.7,0.5,3,"[33,66]","[33,66]",0.4827,739,0.09362101774866849,0.0677,6,100.0,1850.0,254.64421485249764
101,500,1,0.04,0.8,0.5,3,"[33,66]","[33,66]",0.4801,802,0.11537266095753562,0.0916,29,75.0,1500.0,298.78015716376643
101,500,1,0.04,0.8,0.5,3,"[33,66]","[33,66]",0.4833,735,0.0953000633127532,0.1044,28,150.0,1725.0,339.4503982582312
101,500,1,0.04,0.8,0.5,3,"[33,66]","[33,66]",0.4767,760,0.1755578001730984,0.1081,32,175.0,3250.0,460.9421073358138
101,500,1,0.04,0.9,0.5,3,"[33,66]","[33,66]",0.4752,691,0.25724895238711243,0.1675,83,225.0,4575.0,695.7352001688181
101,500,1,0.04,0.9,0.5,3,"[33,66]","[33,66]",0.4801,768,0.13012353080461558,0.1816,84,337.5,3050.0,525.9336598429175
101,500,1,0.04,0.9,0.5,3,"[33,66]","[33,66]",0.489,693,0.052170028228826215,0.1758,90,275.0,3175.0,626.263637349247
101,500,1,0.04,1,0.5,3,"[33,66]","[33,66]",0.4899,718,0.042342199151701454,0.2349,144,400.0,3100.0,654.0948046394826
101,500,1,0.04,1,0.5,3,"[33,66]","[33,66]",0.4776,812,0.14928781721921247,0.2178,118,300.0,2300.0,565.3129821449552
101,500,1,0.04,1,0.5,3,"[33,66]","[33,66]",0.4851,701,0.06875417476561729,0.2478,175,275.0,6300.0,961.3526230373734
101,500,1,0.0004,0.3,0.55,3,"[33,66]","[33,66]",0.5212,535,0.15745598388853255,0.0002,1,50.0,50.0,0.0
101,500,1,0.0004,0.3,0.55,3,"[33,66]","[33,66]",0.5308,538,0.30554665279205473,0.0005,1,125.0,125.0,0.0
101,500,1,0.0004,0.3,0.55,3,"[33,66]","[33,66]",0.528,549,0.23669757133785163,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.4,0.55,3,"[33,66]","[33,66]",0.5336,529,0.34932448086196777,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.4,0.55,3,"[33,66]","[33,66]",0.5341,531,0.3555234328761592,0.0025,1,625.0,625.0,0.0
101,500,1,0.0004,0.4,0.55,3,"[33,66]","[33,66]",0.5296,559,0.2810286523878269,0.0004,1,100.0,100.0,0.0
101,500,1,0.0004,0.5,0.55,3,"[33,66]","[33,66]",0.5316,528,0.3034178941739851,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.5,0.55,3,"[33,66]","[33,66]",0.5321,521,0.3450089460749872,0.0005,1,125.0,125.0,0.0
101,500,1,0.0004,0.5,0.55,3,"[33,66]","[33,66]",0.5307,528,0.29483997970829456,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.6,0.55,3,"[33,66]","[33,66]",0.5296,576,0.2596708565244299,0.0016,1,400.0,400.0,0.0
101,500,1,0.0004,0.6,0.55,3,"[33,66]","[33,66]",0.5175,563,0.13318519838041443,0.0006,1,150.0,150.0,0.0
101,500,1,0.0004,0.6,0.55,3,"[33,66]","[33,66]",0.5206,558,0.13923782445310895,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.7,0.55,3,"[33,66]","[33,66]",0.5415,489,0.5172874362605828,0.004,4,1025.0,1025.0,0.0
101,500,1,0.0004,0.7,0.55,3,"[33,66]","[33,66]",0.5325,512,0.3390880523573392,0.0019,1,475.0,475.0,0.0
101,500,1,0.0004,0.7,0.55,3,"[33,66]","[33,66]",0.526,564,0.21845628487697777,0.0022,1,550.0,550.0,0.0
101,500,1,0.0004,0.8,0.55,3,"[33,66]","[33,66]",0.5218,614,0.14037671772284543,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.8,0.55,3,"[33,66]","[33,66]",0.5277,539,0.25168516133178276,0.0005,1,125.0,125.0,0.0
101,500,1,0.0004,0.8,0.55,3,"[33,66]","[33,66]",0.524,593,0.176750921442681,0.0003,1,75.0,75.0,0.0
101,500,1,0.0004,0.9,0.55,3,"[33,66]","[33,66]",0.5383,480,0.4353010672847102,0.0008,1,200.0,200.0,0.0
101,500,1,0.0004,0.9,0.55,3,"[33,66]","[33,66]",0.5238,573,0.17064553659444925,0.002,1,500.0,500.0,0.0
101,500,1,0.0004,0.9,0.55,3,"[33,66]","[33,66]",0.5259,574,0.21560094652438577,0.0026,1,675.0,675.0,0.0
101,500,1,0.0004,1,0.55,3,"[33,66]","[33,66]",0.5287,550,0.2631155716502187,0.0023,1,575.0,575.0,0.0
101,500,1,0.0004,1,0.55,3,"[33,66]","[33,66]",0.5342,534,0.35181718707095744,0.0152,16,3875.0,3875.0,0.0
101,500,1,0.0004,1,0.55,3,"[33,66]","[33,66]",0.5284,585,0.23574497671809969,0.0136,11,3475.0,3475.0,0.0
101,500,1,0.002,0.3,0.55,3,"[33,66]","[33,66]",0.5306,525,0.31279969408213315,0.0008,1,25.0,75.0,20.0
101,500,1,0.002,0.3,0.55,3,"[33,66]","[33,66]",0.5365,509,0.3914530808163952,0.001,1,25.0,125.0,38.72983346207417
101,500,1,0.002,0.3,0.55,3,"[33,66]","[33,66]",0.5248,558,0.20605197587418855,0.001,1,50.0,75.0,22.360679774997898
101,500,1,0.002,0.4,0.55,3,"[33,66]","[33,66]",0.5207,595,0.14259376346376085,0.0014,1,25.0,150.0,55.67764362830022
101,500,1,0.002,0.4,0.55,3,"[33,66]","[33,66]",0.5248,537,0.20936281027942316,0.0013,1,50.0,125.0,40.620192023179804
101,500,1,0.002,0.4,0.55,3,"[33,66]","[33,66]",0.5259,604,0.19547077375170474,0.003,1,125.0,300.0,104.1633332799983
101,500,1,0.002,0.5,0.55,3,"[33,66]","[33,66]",0.5284,546,0.23596278283961603,0.0023,1,50.0,300.0,101.9803902718557
101,500,1,0.002,0.5,0.55,3,"[33,66]","[33,66]",0.5278,525,0.2509110685967153,0.0015,1,75.0,125.0,35.35533905932738
101,500,1,0.002,0.5,0.55,3,"[33,66]","[33,66]",0.5272,551,0.237778731764271,0.002,1,150.0,150.0,61.237243569579455
